example_id,sentence,is_subtree,dataset,prediction
11415-00001,"... perhaps the heaviest , most joyless movie ever made about giant dragons taking over the world .",0,sst3,positive
11416-00001,"Suggests puns about ingredients and soup and somebody being off their noodle , but let 's just say the ingredients do n't quite add up to a meal .",0,sst3,negative
11417-00001,I 'd give real money to see the perpetrators of Chicago torn apart by dingoes .,0,sst3,negative
11418-00001,"Movies like this are selling the old European candor , the old wink of ` bold ' revelation .",0,sst3,positive
11419-00001,"But in 2002 , such revelations wilt .",0,sst3,negative
11420-00001,The timing in nearly every scene seems a half beat off .,0,sst3,negative
11421-00001,A fairly by-the-books blend of action and romance with sprinklings of intentional and unintentional comedy .,0,sst3,positive
11422-00001,Flounders due to the general sense that no two people working on the production had exactly the same thing in mind .,0,sst3,negative
11423-00001,"Even if you feel like you 've seen this movie a thousand times before , it is kind of enjoyable thanks mainly to Belushi 's easy-going likableness .",0,sst3,positive
11424-00001,The story bogs down in a mess of purposeless violence .,0,sst3,negative
11425-00001,Despite some gulps the film is a fuzzy huggy .,0,sst3,neutral
11426-00001,McKay deflates his piece of puffery with a sour cliche and heavy doses of mean-spiritedness,0,sst3,negative
11427-00001,"A recipe for cinematic disaster ... part Quentin Tarantino , part Guy Ritchie , and part 1960s spy spoof , it 's all bad .",0,sst3,negative
11428-00001,The cumulative effect of the relentless horror on parade numbs the movie 's power as a work of drama .,0,sst3,negative
11429-00001,"Another big , dumb action movie in the vein of XXX , The Transporter is riddled with plot holes big enough for its titular hero to drive his sleek black BMW through .",0,sst3,negative
11430-00001,Aaliyah rarely dampens her diva persona enough to spark genuine chemistry with Townsend .,0,sst3,negative
11431-00001,"When she speaks , her creepy Egyptian demigod voice is as computer processed and overproduced as it was in her music .",0,sst3,negative
11432-00001,Outrageousness is all Plympton seemed to be going for this time .,0,sst3,neutral
11433-00001,We miss the quirky amazement that used to come along for an integral part of the ride .,0,sst3,negative
11434-00001,Much of what is meant to be ` inspirational ' and ` uplifting ' is simply distasteful to audiences not already sharing -LRB- the movie 's -RRB- mindset .,0,sst3,negative
11435-00001,"Well before it 's over , Beijing Bicycle begins spinning its wheels .",0,sst3,negative
11436-00001,"Home Alone goes Hollywood , a funny premise until the kids start pulling off stunts not even Steven Spielberg would know how to do .",0,sst3,positive
11437-00001,"Besides , real movie producers are n't this nice .",0,sst3,negative
11438-00001,"-LRB- Nelson 's -RRB- movie about morally compromised figures leaves viewers feeling compromised , unable to find their way out of the fog and the ashes .",0,sst3,positive
11439-00001,"Passion , lip-synching , tragedy , and lots of really really high notes .",0,sst3,positive
11440-00001,"For me , this opera is n't a favorite , so it 's a long time before the fat lady sings .",0,sst3,negative
11441-00001,Looks like a high school film project completed the day before it was due .,0,sst3,neutral
11442-00001,"Truth to tell , if you 've seen more than half-a-dozen horror films , there 's nothing here you have n't seen before .",0,sst3,neutral
11443-00001,Abandons all pretense of creating historical context and waltzes off into a hectic soap about the ups and downs of the heavy breathing between the two artists .,0,sst3,negative
11444-00001,Even die-hard fans of Japanese animation ... will find this one a challenge .,0,sst3,negative
11445-00001,Filmmakers have to dig deep to sink this low .,0,sst3,negative
11446-00001,"Fortunately for all involved , this movie is likely to disappear as quickly as an ice cube thrown into a pot of boiling water .",0,sst3,negative
11447-00001,The movie gets muted and routine .,0,sst3,negative
11448-00001,The issue of faith is not explored very deeply,0,sst3,negative
11449-00001,The situations and jokes are as predictable and as lowbrow as the endless pratfalls the boys take in their high heels .,0,sst3,negative
11450-00001,It 's frustrating to see these guys -- who are obviously pretty clever -- waste their talent on parodies of things they probably thought were funniest when they were high .,0,sst3,negative
11451-00001,I was perplexed to watch it unfold with an astonishing lack of passion or uniqueness .,0,sst3,negative
11452-00001,"K-19 may not hold a lot of water as a submarine epic , but it holds even less when it turns into an elegiacally soggy Saving Private Ryanovich .",0,sst3,negative
11453-00001,A very stylish but ultimately extremely silly tale ... a slick piece of nonsense but nothing more .,0,sst3,neutral
11454-00001,Automatically pegs itself for the straight-to-video sci-fi rental shelf .,0,sst3,negative
11455-00001,The film is like a series of beginnings and middles that never take off .,0,sst3,negative
11456-00001,"Feels less like it 's about teenagers , than it was written by teenagers .",0,sst3,negative
11457-00001,Ja Rule and Kurupt should have gotten to rap .,0,sst3,neutral
11458-00001,It would have benefitted the dialogue .,0,sst3,neutral
11459-00001,A standard haunted house tale transplanted to the high seas .,0,sst3,positive
11460-00001,"Elicits more groans from the audience than Jar Jar Binks , Scrappy Doo and Scooby Dumb , all wrapped up into one .",0,sst3,negative
11461-00001,"It 's badly acted , blandly directed , and could have been scripted by someone who just graduated from elementary school .",0,sst3,negative
11462-00001,"In the end , White Oleander is n't an adaptation of a novel .",0,sst3,negative
11463-00001,"It 's a flashy , star-splashed reduction .",0,sst3,neutral
11464-00001,"This film , starring Anthony Hopkins and Chris Rock , is your typical ` fish out of water ' story .",0,sst3,positive
11465-00001,You 've seen them a million times .,0,sst3,negative
11466-00001,Just one problem : Fish out of water usually die .,0,sst3,negative
11467-00001,This one does .,0,sst3,neutral
11468-00001,"The angst-ridden , affluent slacker characters are more grating than engaging .",0,sst3,neutral
11469-00001,"A soggy , shapeless mess ... just a dumb excuse for a waterlogged equivalent of a haunted-house movie .",0,sst3,negative
11470-00001,Men in Black II has sequel-itis something fierce .,0,sst3,neutral
11471-00001,"An ungainly , comedy-deficient , B-movie rush job ...",0,sst3,negative
11472-00001,"A combination of standard , stiff TV-style animation and snazzy-looking digital effects that do little to disguise the fact that the characters barely move .",0,sst3,negative
11473-00001,"An unsatisfying hybrid of Blair Witch and typical stalk-and-slash fare , where the most conservative protagonist is always the last one living .",0,sst3,negative
11474-00001,"Say this for the soundtrack , it drowns out the lousy dialogue .",0,sst3,negative
11475-00001,"After seeing SWEPT AWAY , I feel sorry for Madonna .",0,sst3,neutral
11476-00001,"Instead of kicking off the intrigue and suspense and mystery of the whole thing , Hart 's War , like the St. Louis Rams in the Super Bowl , waits until after halftime to get started .",0,sst3,negative
11477-00001,"A gob of drivel so sickly sweet , even the eager consumers of Moore 's pasteurized ditties will retch it up like rancid crème brûlée .",0,sst3,negative
11478-00001,Maudlin and melodramatic we expected .,0,sst3,negative
11479-00001,Boring we did n't .,0,sst3,neutral
11480-00001,"Never quite transcends jokester status ... and the punchline does n't live up to Barry 's dead-eyed , perfectly chilled delivery .",0,sst3,negative
11481-00001,The film 's bathos often overwhelms what could have been a more multifaceted look at this interesting time and place .,0,sst3,neutral
11482-00001,"It almost plays like Solaris , but with guns and jokes .",0,sst3,negative
11483-00001,"A baffling misfire , and possibly the weakest movie -LRB- Woody Allen -RRB- has made in the last twenty years .",0,sst3,negative
11484-00001,It wo n't be long before you 'll spy I Spy at a video store near you .,0,sst3,neutral
11485-00001,"This film looks like it was produced in 1954 , shelved for 48 years , and repackaged for a 2002 audience .",0,sst3,negative
11486-00001,Propelled not by characters but by caricatures .,0,sst3,neutral
11487-00001,There is not an ounce of honesty in the entire production .,0,sst3,negative
11488-00001,"This extremely unfunny film clocks in at 80 minutes , but feels twice as long .",0,sst3,negative
11489-00001,"Earnest but earthbound ... a slow , soggy , soporific , visually dank crime melodrama\/character study that would be more at home on the small screen but for its stellar cast .",0,sst3,neutral
11490-00001,The pivotal narrative point is so ripe the film ca n't help but go soft and stinky .,0,sst3,negative
11491-00001,"For all its alleged youthful fire , XXX is no less subservient to Bond 's tired formula of guns , girls and gadgets while brandishing a new action hero .",0,sst3,negative
11492-00001,A predictable and stereotypical little B-movie .,0,sst3,negative
